oid,url
2.16.840.1.113883.1.11.20132,http://terminology.hl7.org/ValueSet/v3-RoleClassExposureVector
2.16.840.1.113883.18.199,http://terminology.hl7.org/CodeSystem/v2-0326
2.16.840.1.113883.18.402,http://terminology.hl7.org/CodeSystem/v2-0776
2.16.840.1.113883.1.11.20381,http://terminology.hl7.org/ValueSet/v3-ActMoodPotential
2.16.840.1.113883.1.11.15055,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianCoushatta
2.16.840.1.113883.1.11.20120,http://terminology.hl7.org/ValueSet/v3-RoleClassClaimant
2.16.840.1.113883.21.129,http://terminology.hl7.org/ValueSet/v2-0213
2.16.840.1.113883.2.21.10,http://terminology.hl7.org/CodeSystem/v3-brazilianProcedureCodesSUS
2.16.840.1.113883.1.11.17205,http://terminology.hl7.org/ValueSet/v3-IntratrachealRoute
2.16.840.1.113883.21.232,http://terminology.hl7.org/ValueSet/v2-0356
2.16.840.1.113883.4.330.178,http://hl7.org/fhir/sid/passport-COG
2.16.840.1.113883.1.11.19412,http://terminology.hl7.org/ValueSet/v3-ActInvoiceAdjudicationPaymentCode
2.16.840.1.113883.5.53,http://terminology.hl7.org/CodeSystem/v3-HealthcareProviderTaxonomyHIPAA
2.16.840.1.113883.4.330.404,http://hl7.org/fhir/sid/passport-KEN
2.16.840.1.113883.1.11.19897,http://terminology.hl7.org/ValueSet/v3-ActConsentType
2.16.840.1.113883.1.11.18629,http://terminology.hl7.org/ValueSet/v3-Tepiman
2.16.840.1.113883.1.11.20041,http://terminology.hl7.org/ValueSet/v3-EntityClassFood
2.16.840.1.113883.1.18,http://terminology.hl7.org/CodeSystem/triggerEventID
2.16.840.1.113883.4.330.86,http://hl7.org/fhir/sid/passport-IOT
2.16.840.1.113883.4.330.833,http://hl7.org/fhir/sid/passport-IMM
2.16.840.1.113883.1.11.20357,http://terminology.hl7.org/ValueSet/v3-ActEmergencyEncounterCode
2.16.840.1.113883.1.11.14721,http://terminology.hl7.org/ValueSet/v3-Irrigation
2.16.840.1.113883.18.133,http://terminology.hl7.org/CodeSystem/v2-0234
2.16.840.1.113883.4.642.3.894,http://terminology.hl7.org/ValueSet/verificationresult-validation-status
2.16.840.1.113883.4.330.554,http://hl7.org/fhir/sid/passport-NZL
2.16.840.1.113883.3.9216,http://purl.obolibrary.org/obo/mondo.owl
2.16.840.1.113883.1.11.18552,http://terminology.hl7.org/ValueSet/v3-SiouanCatawba
2.16.840.1.113883.1.11.19406,http://terminology.hl7.org/ValueSet/v3-ActInvoiceDetailPreferredAccommodationCode
2.16.840.1.113883.1.11.16031,http://terminology.hl7.org/ValueSet/v3-CommunicationFunctionType
2.16.840.1.113883.18.229,http://terminology.hl7.org/CodeSystem/v2-0371
2.16.840.1.113883.1.11.103,http://terminology.hl7.org/ValueSet/v3-ProcessingID
2.16.840.1.113883.1.11.20255,http://terminology.hl7.org/ValueSet/v3-ActClassStanding
2.16.840.1.113883.6.301.11,https://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/HospitalAcqCond/Coding
2.16.840.1.113883.1.11.19565,http://terminology.hl7.org/ValueSet/v3-FosterChild
2.16.840.1.113883.1.11.20234,http://terminology.hl7.org/ValueSet/v3-ActClassPhenotype
2.16.840.1.113883.1.11.20174,http://terminology.hl7.org/ValueSet/v3-RoleClassSubsumer
2.16.840.1.113883.1.11.19395,http://terminology.hl7.org/ValueSet/v3-xRoleClassPayeePolicyRelationship
2.16.840.1.113883.1.11.18540,http://terminology.hl7.org/ValueSet/v3-InteriorSalish
2.16.840.1.113883.21.122,http://terminology.hl7.org/ValueSet/v2-0205
2.16.840.1.113883.1.11.20076,http://terminology.hl7.org/ValueSet/v3-ParticipationDonor
2.16.840.1.113883.6.27,http://terminology.hl7.org/CodeSystem/multum
2.16.840.1.113883.1.11.12839,http://terminology.hl7.org/ValueSet/v3-UnitsOfMeasureCaseSensitive
2.16.840.1.113883.4.330.372,http://hl7.org/fhir/sid/passport-IRL
2.16.840.1.113883.6.102.5.8,http://terminology.hl7.org/CodeSystem/DEEDS508
2.16.840.1.113883.1.11.17115,http://terminology.hl7.org/ValueSet/v3-IntracoronaryRoute
2.16.840.1.113883.1.11.16478,http://terminology.hl7.org/ValueSet/v3-ContextControl
2.16.840.1.113883.1.11.15471,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanIndian
2.16.840.1.113883.1.11.20571,http://terminology.hl7.org/ValueSet/v3-SnodentPosteriorInterarchDeviationTypeInternational
2.16.840.1.113883.4.330.662,http://hl7.org/fhir/sid/passport-LCA
2.16.840.1.113883.18.239,http://terminology.hl7.org/CodeSystem/v2-0388
2.16.840.1.113883.4.330.254,http://hl7.org/fhir/sid/passport-GUF
2.16.840.1.113883.21.30,http://terminology.hl7.org/ValueSet/v2-0069
2.16.840.1.113883.4.642.1.1235,http://terminology.hl7.org/CodeSystem/composite-measure-scoring
2.16.840.1.113883.6.93,http://terminology.hl7.org/CodeSystem/FIPS64
2.16.840.1.113883.18.225,http://terminology.hl7.org/CodeSystem/v2-0367
2.16.840.1.113883.1.11.20121,http://terminology.hl7.org/ValueSet/v3-RoleClassColorAdditive
2.16.840.1.113883.4.642.1.1202,http://terminology.hl7.org/CodeSystem/contractaction
2.16.840.1.113883.6.101,http://nucc.org/provider-taxonomy
2.16.840.1.113883.4.642.1.1145,http://terminology.hl7.org/CodeSystem/service-type
2.16.840.1.113883.1.11.20216,http://terminology.hl7.org/ValueSet/v3-ActClassElectronicHealthRecord
2.16.840.1.113883.1.11.15059,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianCreek
2.16.840.1.113883.21.159,http://terminology.hl7.org/ValueSet/v2-0252
2.16.840.1.113883.4.330.16,http://hl7.org/fhir/sid/passport-ASM
2.16.840.1.113883.21.205,http://terminology.hl7.org/ValueSet/v2-0317
2.16.840.1.113883.6.230,http://terminology.hl7.org/CodeSystem/whoARTfl
2.16.840.1.113883.1.11.20377,http://terminology.hl7.org/ValueSet/v3-ActRelationshipEndsAfterStartOf
2.16.840.1.113883.1.11.17590,http://terminology.hl7.org/ValueSet/v3-ActInvoiceOverrideCode
2.16.840.1.113883.11.80,http://terminology.hl7.org/ValueSet/v3-ObservationActContextAgeGroupType
2.16.840.1.113883.5.1058,http://terminology.hl7.org/CodeSystem/v3-Currency
2.16.840.1.113883.1.11.19981,http://terminology.hl7.org/ValueSet/v3-ActRelationshipEpisodelink
2.16.840.1.113883.1.11.18624,http://terminology.hl7.org/ValueSet/v3-Cupan
2.16.840.1.113883.1.11.15194,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianNavajo
2.16.840.1.113883.6.104,http://hl7.org/fhir/sid/icd-9-cm
2.16.840.1.113883.6.99,http://terminology.hl7.org/CodeSystem/iso639-1ret
2.16.840.1.113883.1.11.18379,http://terminology.hl7.org/ValueSet/v3-KutchinHan
2.16.840.1.113883.2.20.5.1,https://fhir.infoway-inforoute.ca/CodeSystem/pCLOCD
2.16.840.1.113883.1.11.16664,http://terminology.hl7.org/ValueSet/v3-ObservationDetectedIssueCode
2.16.840.1.113883.4.642.3.854,http://terminology.hl7.org/ValueSet/handling-condition
2.16.840.1.113883.1.11.20465,http://terminology.hl7.org/ValueSet/v3-SecurityAlterationIntegrityObservationType
2.16.840.1.113883.5.1135,http://terminology.hl7.org/CodeSystem/v3-hl7ITSType
2.16.840.1.113883.5.76,http://terminology.hl7.org/CodeSystem/v3-MdfHmdRowType
2.16.840.1.113883.18.377,http://terminology.hl7.org/CodeSystem/v2-0625
2.16.840.1.113883.1.11.15881,http://terminology.hl7.org/ValueSet/v3-xOrganizationNamePartType
2.16.840.1.113883.4.642.3.1393,http://terminology.hl7.org/ValueSet/coverageeligibilityresponse-ex-auth-support
2.16.840.1.113883.5.110,http://terminology.hl7.org/CodeSystem/v3-RoleClass
2.16.840.1.113883.5.18,http://terminology.hl7.org/CodeSystem/v3-AcknowledgementType
2.16.840.1.113883.18.168,http://terminology.hl7.org/CodeSystem/v2-0275
1.0.639.3,http://terminology.hl7.org/CodeSystem/iso639-3
2.16.840.1.113883.1.11.20403,http://terminology.hl7.org/ValueSet/v3-ActClassDiet
2.16.840.1.113883.1.11.20393,http://terminology.hl7.org/ValueSet/v3-ActRelationshipUses
2.16.840.1.113883.4.642.3.1190,http://terminology.hl7.org/ValueSet/definition-use
2.16.840.1.113883.1.11.20153,http://terminology.hl7.org/ValueSet/v3-RoleClassPhysicianAssistant
2.16.840.1.113883.18.201,http://terminology.hl7.org/CodeSystem/v2-0330
2.16.840.1.113883.21.193,http://terminology.hl7.org/ValueSet/v2-notAllCodes-0291
2.16.840.1.113883.1.11.20190,http://terminology.hl7.org/ValueSet/v3-RoleStatusPending
2.16.840.1.113883.4.642.1.1323,http://terminology.hl7.org/CodeSystem/medicationrequest-category
2.16.840.1.113883.1.11.19175,http://terminology.hl7.org/ValueSet/v3-EducationLevel
2.16.840.1.113883.1.11.20129,http://terminology.hl7.org/ValueSet/v3-RoleClassDedicatedServiceDeliveryLocation
2.16.840.1.113883.1.11.20477,http://terminology.hl7.org/ValueSet/v3-ReactivityObservationInterpretation
2.16.840.1.113883.4.3.13,urn:oid:2.16.840.1.113883.4.3.13
2.16.840.1.113883.1.11.19417,http://terminology.hl7.org/ValueSet/v3-ResearchSubjectRoleBasis
2.16.840.1.113883.18.54,http://terminology.hl7.org/CodeSystem/v2-0127
2.16.840.1.113883.5.1117,http://terminology.hl7.org/CodeSystem/v3-IdentifierReliability
2.16.840.1.113883.4.642.3.248,http://terminology.hl7.org/ValueSet/encounter-type
2.16.840.1.113883.1.11.19735,http://terminology.hl7.org/ValueSet/v3-CoverageEligibilityReason
2.16.840.1.113883.18.23,http://terminology.hl7.org/CodeSystem/v2-0062
2.16.840.1.113883.3.247,http://imohealth.com/ontology/
2.16.840.1.113883.4.330.566,http://hl7.org/fhir/sid/passport-NGA
2.16.840.1.113883.18.273,http://terminology.hl7.org/CodeSystem/v2-0432
2.16.840.1.113883.1.11.20161,http://terminology.hl7.org/ValueSet/v3-RoleClassHealthcareProvider
2.16.840.1.113883.4.330.796,http://hl7.org/fhir/sid/passport-TCA
2.16.840.1.113883.21.252,http://terminology.hl7.org/ValueSet/v2-0383
2.16.840.1.113883.4.330.804,http://hl7.org/fhir/sid/passport-UKR
2.16.840.1.113883.4.330.260,http://hl7.org/fhir/sid/passport-ATF
2.16.840.1.113883.1.11.17066,http://terminology.hl7.org/ValueSet/v3-GenitourinaryRoute
2.16.840.1.113883.1.11.18875,http://terminology.hl7.org/ValueSet/v3-ActClassObservationSeries
2.16.840.1.113883.6.299,https://iscn.karger.com
2.16.840.1.113883.1.11.14594,http://terminology.hl7.org/ValueSet/v3-Flush
2.16.840.1.113883.21.372,http://terminology.hl7.org/ValueSet/v2-0550
2.16.840.1.113883.1.11.19747,http://terminology.hl7.org/ValueSet/v3-ParticipationParticipation
2.16.840.1.113883.21.42,http://terminology.hl7.org/ValueSet/v2-0100
2.16.840.1.113883.21.274,http://terminology.hl7.org/ValueSet/v2-0415
2.16.840.1.113883.1.11.16700,http://terminology.hl7.org/ValueSet/v3-ConsultedPrescriberManagementCode
2.16.840.1.113883.1.11.10906,http://terminology.hl7.org/ValueSet/v3-GIDiagTherPracticeSetting
2.16.840.1.113883.21.467,http://terminology.hl7.org/ValueSet/v2-0946
2.16.840.1.113883.6.279,http://terminology.hl7.org/CodeSystem/epsg-ca
2.16.840.1.113883.4.642.1.1279,http://terminology.hl7.org/CodeSystem/expansion-parameter-source
2.16.840.1.113883.6.299,https://iscn.karger.com
2.16.840.1.113883.18.340,http://terminology.hl7.org/CodeSystem/v2-0520
2.16.840.1.113883.18.88,http://terminology.hl7.org/CodeSystem/v2-0170
2.16.840.1.113883.4.642.1.1382,http://terminology.hl7.org/CodeSystem/appointment-cancellation-reason
2.16.840.1.113883.4.330.398,http://hl7.org/fhir/sid/passport-KAZ
2.16.840.1.113883.6.255,http://terminology.hl7.org/CodeSystem/X12.3
2.16.840.1.113883.6.349,http://terminology.hl7.org/CodeSystem/cmshcc
2.16.840.1.113883.1.11.17300,http://terminology.hl7.org/ValueSet/v3-PerinealRoute
2.16.840.1.113883.18.439,http://terminology.hl7.org/CodeSystem/v2-0936
2.16.840.1.113883.1.11.20099,http://terminology.hl7.org/ValueSet/v3-ParticipationReferredTo
2.16.840.1.113883.4.642.1.1197,http://terminology.hl7.org/CodeSystem/testscript-profile-destination-types
2.16.840.1.113883.18.295,http://terminology.hl7.org/CodeSystem/v2-0465
2.16.840.1.113883.1.11.17887,http://terminology.hl7.org/ValueSet/v3-DeliveryAddressLine
2.16.840.1.113883.21.87,http://terminology.hl7.org/ValueSet/v2-0157
2.16.840.1.113883.21.347,http://terminology.hl7.org/ValueSet/v2-0507
2.16.840.1.113883.6.239,http://terminology.hl7.org/CodeSystem/CDARUS
2.16.840.1.113883.1.11.19576,http://terminology.hl7.org/ValueSet/v3-HalfSibling
2.16.840.1.113883.1.11.18500,http://terminology.hl7.org/ValueSet/v3-Sahaptian
2.16.840.1.113883.1.11.20037,http://terminology.hl7.org/ValueSet/v3-EntityClassChemicalSubstance
2.16.840.1.113883.1.11.19759,http://terminology.hl7.org/ValueSet/v3-ObservationInterpretationProtocolInclusion
2.16.840.1.113883.4.3.44,urn:oid:2.16.840.1.113883.4.3.44
2.16.840.1.113883.1.11.19688,http://terminology.hl7.org/ValueSet/v3-tst0280
2.16.840.1.113883.21.13,http://terminology.hl7.org/ValueSet/v2-0012
2.16.840.1.113883.1.11.20134,http://terminology.hl7.org/ValueSet/v3-RoleClassFomite
2.16.840.1.113883.5.93,http://terminology.hl7.org/CodeSystem/v3-PersonDisabilityType
2.16.840.1.113883.21.298,http://terminology.hl7.org/ValueSet/v2-0442
2.16.840.1.113883.4.642.3.1387,http://terminology.hl7.org/ValueSet/ex-procedure-type
2.16.840.1.113883.4.330.152,http://hl7.org/fhir/sid/passport-CHL
2.16.840.1.113883.1.11.15468,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianYurok
2.16.840.1.113883.21.191,http://terminology.hl7.org/ValueSet/v2-0287
2.16.840.1.113883.1.11.19415,http://terminology.hl7.org/ValueSet/v3-xActInvoiceDetailPharmacyCode
2.16.840.1.113883.1.11.19767,http://terminology.hl7.org/ValueSet/v3-EPSG-GeodeticParameterDataset
1.3.6.1.4.1.519.1,http://terminology.hl7.org/NamingSystem/DUNSNumber
2.16.840.1.113883.6.42,http://terminology.hl7.org/CodeSystem/icd9
2.16.840.1.113883.1.11.17893,http://terminology.hl7.org/ValueSet/v3-ActClassROI
2.16.840.1.113883.18.84,http://terminology.hl7.org/CodeSystem/v2-0166
2.16.840.1.113883.4.330.380,http://hl7.org/fhir/sid/passport-ITA
2.16.840.1.113883.18.350,http://terminology.hl7.org/CodeSystem/v2-0536
2.16.840.1.113883.6.30,http://terminology.hl7.org/CodeSystem/AS4
2.16.840.1.113883.1.11.20070,http://terminology.hl7.org/ValueSet/v3-ParticipationConsultant
2.16.840.1.113883.1.11.20471,http://terminology.hl7.org/ValueSet/v3-SecurityControlObservationValue
2.16.840.1.113883.18.301,http://terminology.hl7.org/CodeSystem/v2-0473
2.16.840.1.113883.18.100,http://terminology.hl7.org/CodeSystem/v2-0189
2.16.840.1.113883.18.426,http://terminology.hl7.org/CodeSystem/v2-0920
2.16.840.1.113883.21.173,http://terminology.hl7.org/ValueSet/v2-0268
2.16.840.1.113883.1.11.18327,http://terminology.hl7.org/ValueSet/v3-KiowaTanoan
2.16.840.1.113883.4.3.20,urn:oid:2.16.840.1.113883.4.3.20
2.16.840.1.113883.4.330.96,http://hl7.org/fhir/sid/passport-BRN
2.16.840.1.113883.4.642.3.122,http://terminology.hl7.org/ValueSet/flag-category
2.16.840.1.113883.21.350,http://terminology.hl7.org/ValueSet/v2-0511
2.16.840.1.113883.4.642.3.844,http://terminology.hl7.org/ValueSet/adverse-event-severity
2.16.840.1.113883.4.642.1.1178,http://terminology.hl7.org/CodeSystem/benefit-unit
2.16.840.1.113883.1.11.10588,http://terminology.hl7.org/ValueSet/v3-DedicatedClinicalLocationRoleType
2.16.840.1.113883.6.57,http://terminology.hl7.org/CodeSystem/CDCA
2.16.840.1.113883.21.5,http://terminology.hl7.org/ValueSet/v2-0004
2.16.840.1.113883.1.11.20326,http://terminology.hl7.org/ValueSet/v3-ObservationCoordinateAxisType
2.16.840.1.113883.6.102.5.8,http://terminology.hl7.org/CodeSystem/DEEDS508
2.16.840.1.113883.21.435,http://terminology.hl7.org/ValueSet/v2-0907
2.16.840.1.113883.4.3.24,urn:oid:2.16.840.1.113883.4.3.24
2.16.840.1.113883.18.364,http://terminology.hl7.org/CodeSystem/v2-0561
2.16.840.1.113883.4.642.3.886,http://terminology.hl7.org/ValueSet/verificationresult-validation-type
2.16.840.1.113883.1.11.20090,http://terminology.hl7.org/ValueSet/v3-ParticipationOrigin
2.16.840.1.113883.18.58,http://terminology.hl7.org/CodeSystem/v2-0131
2.16.840.1.113883.1.11.18241,http://terminology.hl7.org/ValueSet/v3-Hokan
2.16.840.1.113883.4.1,http://hl7.org/fhir/sid/us-ssn
2.16.840.1.113883.4.642.3.606,http://terminology.hl7.org/ValueSet/benefit-type
2.16.840.1.113883.1.11.16171,http://terminology.hl7.org/ValueSet/v3-BlisterPackEntityType
2.16.840.1.113883.1.11.11591,http://terminology.hl7.org/ValueSet/v3-RoleClassSpecimen
2.16.840.1.113883.6.57,http://terminology.hl7.org/CodeSystem/CDCA
2.16.840.1.113883.5.1129,http://terminology.hl7.org/CodeSystem/v3-HL7ContextConductionStyle
2.16.840.1.113883.1.11.91,http://terminology.hl7.org/ValueSet/v3-QueryPriority
2.16.840.1.113883.1.11.20423,http://terminology.hl7.org/ValueSet/v3-SusceptibilityObservationMethodType
2.16.840.1.113883.1.11.20486,http://terminology.hl7.org/ValueSet/v3-SecurityIntegrityProvenanceAssertedByObservationValue
2.16.840.1.113883.1.11.20394,http://terminology.hl7.org/ValueSet/v3-IndividualCaseSafetyReportType
2.16.840.1.113883.4.642.3.896,http://terminology.hl7.org/ValueSet/verificationresult-can-push-updates
2.16.840.1.113883.6.272,http://terminology.hl7.org/CodeSystem/NHSNSSIAnatomicSite
2.16.840.1.113883.21.262,http://terminology.hl7.org/ValueSet/v2-0395
2.16.840.1.113883.1.11.14475,http://terminology.hl7.org/ValueSet/v3-OintmentDrugForm
2.16.840.1.113883.18.265,http://terminology.hl7.org/CodeSystem/v2-0424
1.0.639.3,http://terminology.hl7.org/CodeSystem/iso639-3
2.16.840.1.113883.1.11.19380,http://terminology.hl7.org/ValueSet/v3-xAdverseEventCausalityAssessmentMethods
2.16.840.1.113883.5.1011,http://terminology.hl7.org/CodeSystem/v3-TelecommunicationAddressUse
2.16.840.1.113883.18.29,http://terminology.hl7.org/CodeSystem/v2-0074
2.16.840.1.113883.21.51,http://terminology.hl7.org/ValueSet/v2-0116
2.16.840.1.113883.4.642.3.1437,http://terminology.hl7.org/ValueSet/subscription-error
2.16.840.1.113883.1.11.16200,http://terminology.hl7.org/ValueSet/v3-AccessMedicalDevice
2.16.840.1.113883.4.330.686,http://hl7.org/fhir/sid/passport-SEN
2.16.840.1.113883.1.11.20266,http://terminology.hl7.org/ValueSet/v3-ActMoodDefinition
2.16.840.1.113883.1.11.14449,http://terminology.hl7.org/ValueSet/v3-VaginalGel
2.16.840.1.113883.6.42,http://terminology.hl7.org/CodeSystem/icd9
2.16.840.1.113883.1.11.10648,http://terminology.hl7.org/ValueSet/v3-StreetName
2.16.840.1.113883.21.473,http://terminology.hl7.org/ValueSet/v2-0950
2.16.840.1.113883.1.11.19991,http://terminology.hl7.org/ValueSet/v3-ActRelationshipMitigates
2.16.840.1.113883.4.330.430,http://hl7.org/fhir/sid/passport-LBR
2.16.840.1.113883.6.230,http://terminology.hl7.org/CodeSystem/whoARTfl
2.16.840.1.113883.1.11.10747,http://terminology.hl7.org/ValueSet/v3-ProbabilityDistributionType
2.16.840.1.113883.21.269,http://terminology.hl7.org/ValueSet/v2-0403
2.16.840.1.113883.6.1,http://loinc.org
2.16.840.1.113883.6.55,http://terminology.hl7.org/CodeSystem/UPC
2.16.840.1.113883.21.370,http://terminology.hl7.org/ValueSet/v2-0547
2.16.840.1.113883.1.11.14581,http://terminology.hl7.org/ValueSet/v3-RouteOfAdministration
2.16.840.1.113883.2.13,http://terminology.hl7.org/CodeSystem/standardBillingUnit
2.16.840.1.113883.1.11.20194,http://terminology.hl7.org/ValueSet/v3-ActClassAccount
2.16.840.1.113883.1.11.20137,http://terminology.hl7.org/ValueSet/v3-RoleClassGuardian
2.16.840.1.113883.4.642.1.1249,http://terminology.hl7.org/CodeSystem/research-study-reason-stopped
2.16.840.1.113883.1.11.19650,http://terminology.hl7.org/ValueSet/v3-ResponseMode
2.16.840.1.113883.1.11.17298,http://terminology.hl7.org/ValueSet/v3-PeriduralRoute
2.16.840.1.113883.1.11.20399,http://terminology.hl7.org/ValueSet/v3-RoleClassMolecularBond
2.16.840.1.113883.1.11.19461,http://terminology.hl7.org/ValueSet/v3-xDocumentSubstanceMood
2.16.840.1.113883.1.11.10199,http://terminology.hl7.org/ValueSet/v3-ActMoodIntent
2.16.840.1.113883.21.474,http://terminology.hl7.org/ValueSet/v2-0951
2.16.840.1.113883.1.11.19809,http://terminology.hl7.org/ValueSet/v3-PolicyOrProgramCoverageRoleType
2.16.840.1.113883.4.642.3.378,http://terminology.hl7.org/ValueSet/message-reason-encounter
2.16.840.1.113883.1.11.11529,http://terminology.hl7.org/ValueSet/v3-ActClassObservation
2.16.840.1.113883.1.11.20489,http://terminology.hl7.org/ValueSet/v3-ActRelationshipStartsAfterStartofEndsAfterEndOf
2.16.840.1.113883.6.104,http://hl7.org/fhir/sid/icd-9-cm
2.16.840.1.113883.21.24,http://terminology.hl7.org/ValueSet/v2-0052
