"code","name"
"1232084","rivaroxaban 15 MG Oral Tablet [Xarelto]"
"1232085","rivaroxaban 20 MG"
"1232086","rivaroxaban 20 MG Oral Tablet"
"1232087","rivaroxaban 20 MG [Xarelto]"
"1232088","rivaroxaban 20 MG Oral Tablet [Xarelto]"
"1232104","zinc oxide 100 MG/ML Topical Spray"
"1232116","menthol 8.5 MG"
"1232117","menthol 8.5 MG Oral Lozenge"
"1232150","aflibercept"
"1232151","aflibercept 40 MG/ML"
"1232152","aflibercept Injectable Product"
"1232154","0.05 ML aflibercept 40 MG/ML Injection"
"1232155","Eylea"
"1232156","aflibercept 40 MG/ML [Eylea]"
"1232158","Eylea Injectable Product"
"1232159","0.05 ML aflibercept 40 MG/ML Injection [Eylea]"
"1232161","Fast Freeze"
"1232164","Fast Freeze Topical Product"
"1232166","camphor 0.002 MG/MG / menthol 0.035 MG/MG [Fast Freeze]"
"1232167","camphor / menthol Topical Gel [Fast Freeze]"
"1232168","camphor 0.002 MG/MG / menthol 0.035 MG/MG Topical Gel [Fast Freeze]"
"1232186","Erwinaze"
"1232189","Erwinaze Injectable Product"
"1232190","asparaginase Erwinia chrysanthemi 10000 UNT Injection [Erwinaze]"
"1232193","zolpidem tartrate 1.75 MG"
"1232194","zolpidem tartrate 1.75 MG Sublingual Tablet"
"1232201","zolpidem tartrate 3.5 MG"
"1232202","zolpidem tartrate 3.5 MG Sublingual Tablet"
"1232299","camphor 0.04 MG/MG / menthol 0.1 MG/MG / methyl salicylate 0.15 MG/MG Topical Ointment"
"1232311","Salix nigra bark extract"
"1232398","camphor 0.05 MG/MG / menthol 0.05 MG/MG / methyl salicylate 0.05 MG/MG Topical Ointment"
"1232399","camphor 40 MG/ML / menthol 160 MG/ML Topical Lotion"
"1232405","pyrethrum extract"
"1232409","piperonyl butoxide / pyrethrum extract"
"1232422","Wellpatch Backache Relief"
"1232423","menthol 0.05 MG/MG [Wellpatch Backache Relief]"
"1232425","Wellpatch Backache Relief Topical Product"
"1232426","menthol 0.05 MG/MG Medicated Patch [Wellpatch Backache Relief]"
"1232444","flunixin 0.05 MG/MG"
"1232445","flunixin Oral Product"
"1232446","flunixin Paste Product"
"1232447","flunixin Oral Paste"
"1232448","flunixin 0.05 MG/MG Oral Paste"
"1232449","flunixin 0.05 MG/MG [Banamine]"
"1232450","flunixin Oral Paste [Banamine]"
"1232451","Banamine Oral Product"
"1232452","Banamine Paste Product"
"1232453","flunixin 0.05 MG/MG Oral Paste [Banamine]"
"1232564","black cottonwood pollen extract 100 MG/ML"
"1232565","black cottonwood pollen extract 100 MG/ML Injectable Solution"
"1232571","eastern cottonwood pollen extract 1 MG/ML"
"1232572","eastern cottonwood pollen extract 1 MG/ML Injectable Solution"
"1232579","Gambels oak pollen extract 40000 UNT/ML"
"1232580","Gambels oak pollen extract 40000 UNT/ML Injectable Solution"
"1232584","bupropion hydrochloride 450 MG"
"1232585","24 HR bupropion hydrochloride 450 MG Extended Release Oral Tablet"
"1232586","Forfivo"
"1232587","bupropion hydrochloride 450 MG [Forfivo]"
"1232588","bupropion Extended Release Oral Tablet [Forfivo]"
"1232589","Forfivo Oral Product"
"1232590","Forfivo Pill"
"1232591","24 HR bupropion hydrochloride 450 MG Extended Release Oral Tablet [Forfivo]"
"1232596","valley oak pollen extract 40000 UNT/ML"
"1232597","valley oak pollen extract 40000 UNT/ML Injectable Solution"
"1232600","live oak pollen extract 40000 UNT/ML"
"1232601","live oak pollen extract 40000 UNT/ML Injectable Solution"
"1232604","pale dock pollen extract"
"1232609","black willow pollen extract 1 MG/ML"
"1232610","black willow pollen extract 1 MG/ML Injectable Solution"
"1232622","Johnson grass pollen extract 1 MG/ML"
"1232623","Johnson grass pollen extract 1 MG/ML Injectable Solution"
"1232628","bald cypress pollen extract 1 MG/ML"
"1232629","bald cypress pollen extract 1 MG/ML Injectable Solution"
"1232630","tragacanth allergenic extract"
"1232631","tragacanth allergenic extract 5 MG/ML"
"1232632","tragacanth allergenic extract Injectable Product"
"1232633","tragacanth allergenic extract Injectable Solution"
"1232634","tragacanth allergenic extract 5 MG/ML Injectable Solution"
"1232637","broadleaf cattail pollen extract"
"1232642","calamine 140 MG/ML / diphenhydramine hydrochloride 20 MG/ML Topical Cream"
"1232647","American elm pollen extract 0.5 MG/ML"
"1232649","American elm pollen extract 1 MG/ML"
"1232650","American elm pollen extract 1 MG/ML Injectable Solution"
"1232651","phenylephrine hydrochloride 10 MG/ML Injectable Solution"
"1232652","phenylephrine hydrochloride 10 MG/ML [Neo-Synephrine]"
"1232653","1 ML phenylephrine hydrochloride 10 MG/ML Injection [Neo-Synephrine]"
"1232662","Bermuda grass smut allergenic extract 25 MG/ML"
"1232665","Bermuda grass smut allergenic extract 50 MG/ML / Johnson grass smut allergenic extract 50 MG/ML Injectable Solution"
"1232666","phenylephrine hydrochloride 25 MG/ML"
"1232712","tetrahydrozoline hydrochloride 0.5 MG/ML Nasal Solution"
"1232971","chloramphenicol 1000 MG Oral Tablet"
"1232972","Viceton"
"1232973","chloramphenicol 1000 MG [Viceton]"
"1232974","chloramphenicol Oral Tablet [Viceton]"
"1232975","Viceton Oral Product"
"1232976","Viceton Pill"
"1232977","chloramphenicol 1000 MG Oral Tablet [Viceton]"
"1233031","cholecalciferol 0.05 MG Chewable Tablet"
"1233032","cholecalciferol 0.125 MG Chewable Tablet"
"1233037","mecobalamin Chewable Tablet"
"1233038","mecobalamin 1 MG Chewable Tablet"
"1233066","theanine 100 MG"
"1233067","theanine Oral Product"
"1233068","theanine Pill"
"1233069","theanine Oral Capsule"
"1233070","theanine 100 MG Oral Capsule"
"1233196","menthol 0.0125 MG/MG Topical Ointment"
"1233197","Numotizine"
"1233198","menthol 0.0125 MG/MG [Numotizine]"
"1233199","menthol Topical Ointment [Numotizine]"
"1233200","Numotizine Topical Product"
"1233201","menthol 0.0125 MG/MG Topical Ointment [Numotizine]"
"1233204","Eczemin"
"1233205","pramoxine hydrochloride 10 MG/ML [Eczemin]"
"1233206","pramoxine Topical Cream [Eczemin]"
"1233207","Eczemin Topical Product"
"1233208","pramoxine hydrochloride 10 MG/ML Topical Cream [Eczemin]"
"1233282","benzalkonium chloride 1 MG/ML Medicated Liquid Soap"
"1233303","dextran 70 / polyethylene glycols"
"1233547","Zzzquil"
"1233549","diphenhydramine Oral Solution [Zzzquil]"
"1233550","Zzzquil Oral Liquid Product"
"1233551","Zzzquil Oral Product"
"1233575","acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG / phenylephrine hydrochloride 5 MG Oral Tablet"
"1233607","calcium carbonate 1250 MG / cholecalciferol 600 UNT Oral Tablet"
"1233623","capsaicin 0.25 MG/ML / menthol 20 MG/ML Topical Cream"
"1233661","diphenhydramine Oral Capsule [Compoz]"
"1233662","diphenhydramine hydrochloride 50 MG Oral Capsule [Compoz]"
"1233664","ergocalciferol 0.05 MG Oral Tablet"
"1233678","E-Z Scrub"
"1233679","chlorhexidine gluconate 40 MG/ML [E-Z Scrub]"
"1233680","chlorhexidine Medicated Liquid Soap [E-Z Scrub]"
"1233682","chlorhexidine gluconate 40 MG/ML Medicated Liquid Soap [E-Z Scrub]"
"1233694","calamine 30 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream"
"1233698","calamine 30 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion"
"1233711","alpha 1-proteinase inhibitor, human 1 MG Injection [Aralast]"
"1233712","lutein 6 MG Oral Tablet"
"1233713","Percogesic Backache"
"1233714","magnesium salicylate 580 MG [Percogesic Backache]"
"1233715","magnesium salicylate Oral Tablet [Percogesic Backache]"
"1233716","Percogesic Backache Oral Product"
"1233717","Percogesic Backache Pill"
"1233718","magnesium salicylate 580 MG Oral Tablet [Percogesic Backache]"
"1233762","Percy Medicine"
"1233763","bismuth subsalicylate 105 MG/ML [Percy Medicine]"
"1233764","bismuth subsalicylate Oral Suspension [Percy Medicine]"
"1233765","Percy Medicine Oral Liquid Product"
"1233766","Percy Medicine Oral Product"
"1233767","bismuth subsalicylate 105 MG/ML Oral Suspension [Percy Medicine]"
"1233850","{24 (drospirenone 3 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 4 (inert ingredients 1 MG Oral Tablet) } Pack [Vestura]"
"1233861","sodium fluoride 0.44 MG/ML [Phos-Flur]"
"1233862","sodium fluoride 0.44 MG/ML Mouthwash [Phos-Flur]"
"1233873","dihydroergotamine mesylate 0.5 MG"
"1233874","dihydroergotamine mesylate 0.5 MG Sublingual Tablet"
"1233875","dihydroergotamine mesylate 1 MG"
"1233876","dihydroergotamine mesylate 1 MG Oral Tablet"
"1233880","dihydroergotamine mesylate 1 MG Sublingual Tablet"
"1233902","caffeine / dihydroergocryptine"
"1233905","cyclosporine, modified 100 MG/ML [Atopica]"
"1233906","cyclosporine Oral Solution [Atopica]"
"1233907","Atopica Oral Liquid Product"
"1233908","cyclosporine, modified 100 MG/ML Oral Solution [Atopica]"
"1234236","1 ML alprostadil 0.01 MG/ML Cartridge"
"1234238","1 ML alprostadil 0.01 MG/ML Cartridge [Edex]"
"1234239","1 ML alprostadil 0.02 MG/ML Cartridge"
"1234240","1 ML alprostadil 0.02 MG/ML Cartridge [Edex]"
"1234241","1 ML alprostadil 0.04 MG/ML Cartridge"
"1234242","1 ML alprostadil 0.04 MG/ML Cartridge [Edex]"
"1234256","4 ML labetalol hydrochloride 5 MG/ML Cartridge"
"1234317","hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment"
"1234319","hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone]"
"1234320","hydrocortisone / pramoxine Topical Ointment [Pramosone]"
"1234321","Pramosone Topical Product"
"1234322","hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Pramosone]"
"1234333","hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment"
"1234335","hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG [Pramosone]"
"1234338","hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Pramosone]"
"1234386","dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution"
"1234393","hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion"
"1234394","hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone]"
"1234395","hydrocortisone / pramoxine Topical Lotion [Pramosone]"
"1234396","hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone]"
"1234456","salicylic acid 15 MG/ML Medicated Liquid Soap"
"1234467","sodium fluoride 0.55 MG/ML"
"1234471","ascorbic acid / cholecalciferol / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E"
"1234473","dextromethorphan hydrobromide 3 MG/ML / guaifenesin 20 MG/ML Oral Solution"
"1234481","ascorbic acid / cholecalciferol / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Solution"
"1234482","ascorbic acid 35 MG/ML / cholecalciferol 400 UNT/ML / niacin 8 MG/ML / riboflavin 0.6 MG/ML / sodium fluoride 0.55 MG/ML / thiamine 0.5 MG/ML / vitamin A 1500 UNT/ML / vitamin B12 0.002 MG/ML / vitamin B6 0.4 MG/ML / vitamin E 5 UNT/ML Oral Solution"
"1234505","hydrocortisone acetate 25 MG/ML"
"1234506","hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream"
"1234507","hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML [Pramosone]"
"1234509","hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone]"
"1234512","hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion"
"1234514","hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone]"
"1234518","hydrocortisone / pramoxine Topical Cream [Pramosone]"
"1234519","hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone]"
"1234526","calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML [Caladryl]"
"1234532","calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion"
"1234533","calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Caladryl]"
"1234537","calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML [Calagesic]"
"1234539","calamine 80 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Calagesic]"
"1234546","pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML Topical Lotion"
"1234547","pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML [Callergy Clear]"
"1234549","pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML Topical Lotion [Callergy Clear]"
"1234550","pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML [Caladryl Clear]"
"1234552","pramoxine hydrochloride 10 MG/ML / zinc acetate 1 MG/ML Topical Lotion [Caladryl Clear]"
"1234563","phenylephrine hydrochloride 10 MG/ML Nasal Solution"
"1234565","Neo-Synephrine Nasal Product"
"1234567","phenylephrine Nasal Spray [Neo-Synephrine]"
"1234568","Neo-Synephrine Inhalant Product"
"1234569","phenylephrine hydrochloride 10 MG/ML Nasal Spray [Neo-Synephrine]"
"1234570","phenylephrine hydrochloride 100 MG/ML"
"1234571","phenylephrine hydrochloride 100 MG/ML Ophthalmic Solution"
"1234576","phenylephrine hydrochloride 2.5 MG/ML Nasal Spray"
"1234577","phenylephrine hydrochloride 2.5 MG/ML [Neo-Synephrine]"
"1234578","phenylephrine hydrochloride 2.5 MG/ML Nasal Spray [Neo-Synephrine]"
"1234579","phenylephrine hydrochloride 25 MG/ML Ophthalmic Solution"
"1234581","phenylephrine hydrochloride 5 MG/ML Nasal Solution"
"1234582","phenylephrine hydrochloride 5 MG/ML [Neo-Synephrine]"
"1234584","phenylephrine hydrochloride 5 MG/ML Nasal Spray"
"1234585","phenylephrine hydrochloride 5 MG/ML Nasal Spray [Neo-Synephrine]"
"1234586","phenylephrine hydrochloride 2.5 MG/ML Nasal Solution"
"1234588","ascorbic acid / cholecalciferol / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Liquid Product"
"1234589","ascorbic acid / cholecalciferol / niacin / riboflavin / sodium fluoride / thiamine / vitamin A / vitamin B12 / vitamin B6 / vitamin E Oral Product"
"1234590","Clearskin Professional Daily Correcting"
"1234591","salicylic acid 5 MG/ML [Clearskin Professional Daily Correcting]"
"1234592","salicylic acid Topical Lotion [Clearskin Professional Daily Correcting]"
"1234593","Clearskin Professional Daily Correcting Topical Product"
"1234594","salicylic acid 5 MG/ML Topical Lotion [Clearskin Professional Daily Correcting]"
"1234844","diclofenac sodium 25 MG Delayed Release Oral Capsule"
"1234853","diclofenac sodium 50 MG Delayed Release Oral Capsule"
"1234871","acetaminophen 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule"
"1234872","aspirin 356.4 MG / caffeine 30 MG / dihydrocodeine bitartrate 16 MG Oral Capsule"
"1234977","dihydrocodeine bitartrate 32 MG"
"1234978","acetaminophen 712.8 MG / caffeine 60 MG / dihydrocodeine bitartrate 32 MG Oral Tablet"
"1234995","rocuronium bromide 10 MG/ML Injectable Solution"
"1234997","dihydrocodeine bitartrate 10 MG"
"1234999","acetaminophen 500 MG / dihydrocodeine bitartrate 10 MG Oral Tablet"
"1235008","dihydrocodeine bitartrate 20 MG"
"1235009","acetaminophen 500 MG / dihydrocodeine bitartrate 20 MG Oral Tablet"
"1235010","dihydrocodeine bitartrate 30 MG"
"1235011","acetaminophen 500 MG / dihydrocodeine bitartrate 30 MG Oral Tablet"
"1235012","colloidal oatmeal 15 MG/ML"
"1235015","allantoin / colloidal oatmeal"
"1235018","Band-Aid Hurt-Free"
"1235019","benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 20 MG/ML [Band-Aid Hurt-Free]"
"1235020","benzalkonium / lidocaine Topical Solution [Band-Aid Hurt-Free]"
"1235021","Band-Aid Hurt-Free Topical Product"
"1235022","benzalkonium chloride 1.3 MG/ML / lidocaine hydrochloride 20 MG/ML Topical Solution [Band-Aid Hurt-Free]"
"1235042","{21 (prednisolone 5 MG Oral Tablet [MILLIPRED]) } Pack [Millipred DP 6 Day]"
"1235049","hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream"
"1235135","lidocaine Rectal Cream [AneCream]"
"1235136","AneCream Rectal Product"
"1235140","azilsartan / chlorthalidone Oral Product"
"1235141","azilsartan / chlorthalidone Pill"
"1235142","azilsartan / chlorthalidone Oral Tablet"
"1235143","azilsartan / chlorthalidone"
"1235144","azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet"
"1235146","azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG [Edarbyclor]"
"1235147","azilsartan / chlorthalidone Oral Tablet [Edarbyclor]"
"1235148","Edarbyclor Oral Product"
"1235149","Edarbyclor Pill"
"1235150","azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet [Edarbyclor]"
"1235151","azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet"
"1235153","azilsartan medoxomil 40 MG / chlorthalidone 25 MG [Edarbyclor]"
"1235157","azilsartan medoxomil 40 MG / chlorthalidone 25 MG Oral Tablet [Edarbyclor]"
"1235200","glycerin 5 MG/ML / naphazoline hydrochloride 0.3 MG/ML Ophthalmic Solution"
"1235201","Clenziderm"
"1235202","salicylic acid 20 MG/ML [Clenziderm]"
"1235203","salicylic acid Medicated Liquid Soap [Clenziderm]"
"1235205","salicylic acid 20 MG/ML Medicated Liquid Soap [Clenziderm]"
"1235206","salicylic acid Topical Solution [Clenziderm]"
"1235207","Clenziderm Topical Product"
"1235208","salicylic acid 20 MG/ML Topical Solution [Clenziderm]"
"1235246","lurasidone hydrochloride 20 MG"
"1235247","lurasidone hydrochloride 20 MG Oral Tablet"
"1235248","lurasidone hydrochloride 20 MG [Latuda]"
"1235249","lurasidone hydrochloride 20 MG Oral Tablet [Latuda]"
"1235250","docusate sodium 8.33 MG"
"1235251","sennosides, USP 1.36 MG"
"1235252","docusate sodium 8.33 MG / sennosides, USP 1.36 MG Oral Tablet"
"1235258","Soothe Night Time"
"1235259","mineral oil 0.2 MG/MG / petrolatum 0.8 MG/MG [Soothe Night Time]"
"1235260","mineral oil / petrolatum Ophthalmic Ointment [Soothe Night Time]"
"1235261","Soothe Night Time Ophthalmic Product"
"1235262","mineral oil 0.2 MG/MG / petrolatum 0.8 MG/MG Ophthalmic Ointment [Soothe Night Time]"
"1235267","{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [CamreseLo 91 Day]"
"1235314","levomenthol 0.01 MG/MG"
"1235315","diphenhydramine / levomenthol Topical Product"
"1235316","diphenhydramine / levomenthol Topical Gel"
"1235317","diphenhydramine hydrochloride 0.02 MG/MG / levomenthol 0.01 MG/MG Topical Gel"
"1235322","diphenhydramine hydrochloride 0.02 MG/MG / levomenthol 0.01 MG/MG Topical Gel [Tact]"
"1235384","vitamin B6 1.05 MG"
"1235389","ascorbic acid 60 MG / cholecalciferol 0.01 MG / folic acid 0.3 MG / niacin 13.5 MG / riboflavin 1.2 MG / sodium fluoride 0.55 MG / thiamine 1.05 MG / vitamin A 0.75 MG / vitamin B12 0.0045 MG / vitamin B6 1.05 MG / vitamin E 6.75 MG Chewable Tablet"
"1235391","hydroquinone 40 MG/ML Topical Lotion"
"1235445","aluminum magnesium silicate 200 MG"
"1235446","aluminum magnesium silicate / magnesium hydroxide / simethicone Oral Product"
"1235447","aluminum magnesium silicate / magnesium hydroxide / simethicone Pill"
"1235448","aluminum magnesium silicate / magnesium hydroxide / simethicone Oral Tablet"
"1235449","aluminum magnesium silicate / magnesium hydroxide / simethicone"
"1235450","aluminum magnesium silicate 200 MG / magnesium hydroxide 60 MG / simethicone 20 MG Oral Tablet"
"1235451","Inon Ace Tablet"
"1235452","aluminum magnesium silicate 200 MG / magnesium hydroxide 60 MG / simethicone 20 MG [Inon Ace Tablet]"
"1235453","aluminum magnesium silicate / magnesium hydroxide / simethicone Oral Tablet [Inon Ace Tablet]"
"1235454","Inon Ace Tablet Oral Product"
"1235455","Inon Ace Tablet Pill"
"1235456","aluminum magnesium silicate 200 MG / magnesium hydroxide 60 MG / simethicone 20 MG Oral Tablet [Inon Ace Tablet]"
